dataset,image_id,method,height,width,preproc_time_s,filter_time_s,odps_time_s,total_time_s,magnitude_min,magnitude_max,magnitude_mean,status,error_message
BSDS500,130014,PC,481,321,0.006008,0.324951,,0.330960,0.0000,0.5210,0.0249,OK,
BSDS500,130066,GWi,321,481,0.005974,0.010937,,0.016911,0.0000,5.5730,0.5943,OK,
BSDS500,130066,GWi_odps,321,481,0.005974,0.018455,0.005762,0.030191,0.0000,5.5730,0.2624,OK,
BSDS500,130066,GWC,321,481,0.005974,0.024045,,0.030019,0.0083,6.7612,1.5977,OK,
BSDS500,130066,Canny,321,481,0.005974,0.002340,,0.008314,0.0000,474.8431,49.0410,OK,
BSDS500,130066,Sobel,321,481,0.005974,0.002119,,0.008093,0.0000,1099.0223,125.0237,OK,
BSDS500,130066,LoG,321,481,0.005974,0.001142,,0.007116,0.0000,51.0000,4.1218,OK,
BSDS500,130066,ED,321,481,0.005974,0.003566,,0.009540,0.0000,255.0000,39.2787,OK,
BSDS500,130066,PC,321,481,0.005974,0.330154,,0.336127,0.0000,0.6865,0.0297,OK,
BSDS500,134049,GWi,321,481,0.006446,0.011202,,0.017648,0.0000,4.4341,0.7769,OK,
BSDS500,134049,GWi_odps,321,481,0.006446,0.020616,0.006580,0.033641,0.0000,4.4341,0.3738,OK,
BSDS500,134049,GWC,321,481,0.006446,0.023874,,0.030320,0.0261,5.4419,1.6462,OK,
BSDS500,134049,Canny,321,481,0.006446,0.002446,,0.008892,0.0000,397.8191,81.8125,OK,
BSDS500,134049,Sobel,321,481,0.006446,0.001989,,0.008435,0.0000,1006.7025,169.0438,OK,
BSDS500,134049,LoG,321,481,0.006446,0.001130,,0.007575,0.0000,46.0000,6.2307,OK,
BSDS500,134049,ED,321,481,0.006446,0.004827,,0.011273,0.0000,255.0000,58.8891,OK,
BSDS500,134049,PC,321,481,0.006446,0.323706,,0.330152,0.0000,0.4118,0.0180,OK,
BSDS500,134067,GWi,481,321,0.006500,0.010929,,0.017428,0.0051,4.2728,0.8647,OK,
BSDS500,134067,GWi_odps,481,321,0.006500,0.020472,0.005807,0.032779,0.0000,4.2728,0.4089,OK,
BSDS500,134067,GWC,481,321,0.006500,0.023933,,0.030433,0.0065,5.3201,1.7270,OK,
BSDS500,134067,Canny,481,321,0.006500,0.002346,,0.008846,0.0000,423.0367,88.3364,OK,
BSDS500,134067,Sobel,481,321,0.006500,0.002079,,0.008579,0.0000,979.8612,189.2757,OK,
BSDS500,134067,LoG,481,321,0.006500,0.001109,,0.007609,0.0000,44.0000,6.7675,OK,
BSDS500,134067,ED,481,321,0.006500,0.005144,,0.011643,0.0000,255.0000,62.0848,OK,
BSDS500,134067,PC,481,321,0.006500,0.325138,,0.331638,0.0000,0.3976,0.0148,OK,
BSDS500,140006,GWi,481,321,0.006049,0.011014,,0.017062,0.0000,4.7246,0.5778,OK,
BSDS500,140006,GWi_odps,481,321,0.006049,0.019059,0.006222,0.031329,0.0000,4.7246,0.2841,OK,
BSDS500,140006,GWC,481,321,0.006049,0.023672,,0.029721,0.0000,6.3242,1.5656,OK,
BSDS500,140006,Canny,481,321,0.006049,0.002407,,0.008456,0.0000,463.9052,52.2846,OK,
BSDS500,140006,Sobel,481,321,0.006049,0.002028,,0.008076,0.0000,1064.5187,122.0196,OK,
BSDS500,140006,LoG,481,321,0.006049,0.001118,,0.007166,0.0000,52.0000,4.5298,OK,
BSDS500,140006,ED,481,321,0.006049,0.003751,,0.009800,0.0000,255.0000,46.2019,OK,
BSDS500,140006,PC,481,321,0.006049,0.321628,,0.327677,0.0000,0.6786,0.0304,OK,
BSDS500,140088,GWi,481,321,0.006079,0.011496,,0.017574,0.0000,4.2317,0.3136,OK,
BSDS500,140088,GWi_odps,481,321,0.006079,0.019476,0.005740,0.031294,0.0000,4.2317,0.1633,OK,
BSDS500,140088,GWC,481,321,0.006079,0.024205,,0.030284,0.0224,5.7551,1.2751,OK,
BSDS500,140088,Canny,481,321,0.006079,0.002359,,0.008437,0.0000,385.1571,29.4720,OK,
BSDS500,140088,Sobel,481,321,0.006079,0.002094,,0.008172,0.0000,970.1546,64.0078,OK,
BSDS500,140088,LoG,481,321,0.006079,0.001217,,0.007296,0.0000,39.0000,2.6742,OK,
BSDS500,140088,ED,481,321,0.006079,0.003134,,0.009213,0.0000,255.0000,29.4553,OK,
BSDS500,140088,PC,481,321,0.006079,0.319905,,0.325984,0.0000,0.7088,0.0309,OK,
BSDS500,14085,GWi,321,481,0.006335,0.011047,,0.017382,0.0000,4.3622,0.5137,OK,
BSDS500,14085,GWi_odps,321,481,0.006335,0.019191,0.005766,0.031292,0.0000,4.3622,0.2513,OK,
BSDS500,14085,GWC,321,481,0.006335,0.024256,,0.030590,0.0241,5.1857,1.3812,OK,
BSDS500,14085,Canny,321,481,0.006335,0.002353,,0.008688,0.0000,446.0045,59.2623,OK,
BSDS500,14085,Sobel,321,481,0.006335,0.002040,,0.008375,0.0000,951.9128,109.1610,OK,
BSDS500,14085,LoG,321,481,0.006335,0.001133,,0.007467,0.0000,50.0000,4.0501,OK,
BSDS500,14085,ED,321,481,0.006335,0.004495,,0.010830,0.0000,255.0000,53.9609,OK,
BSDS500,14085,PC,321,481,0.006335,0.340344,,0.346679,0.0000,0.5310,0.0240,OK,
BSDS500,14092,GWi,321,481,0.006252,0.011078,,0.017330,0.0000,4.4899,0.4696,OK,
BSDS500,14092,GWi_odps,321,481,0.006252,0.019793,0.005763,0.031808,0.0000,4.4899,0.2296,OK,
BSDS500,14092,GWC,321,481,0.006252,0.023801,,0.030053,0.0038,4.5711,1.3707,OK,
BSDS500,14092,Canny,321,481,0.006252,0.002351,,0.008602,0.0000,362.2209,45.3129,OK,
BSDS500,14092,Sobel,321,481,0.006252,0.002005,,0.008257,0.0000,918.6000,96.7259,OK,
BSDS500,14092,LoG,321,481,0.006252,0.001176,,0.007428,0.0000,60.0000,3.3889,OK,
BSDS500,14092,ED,321,481,0.006252,0.004454,,0.010706,0.0000,255.0000,54.2747,OK,
BSDS500,14092,PC,321,481,0.006252,0.324299,,0.330551,0.0000,0.5406,0.0223,OK,
BSDS500,141012,GWi,321,481,0.006248,0.011061,,0.017309,0.0000,4.6269,0.8749,OK,
BSDS500,141012,GWi_odps,321,481,0.006248,0.020514,0.006667,0.033430,0.0000,4.6269,0.3981,OK,
BSDS500,141012,GWC,321,481,0.006248,0.026605,,0.032853,0.0280,5.4023,1.7185,OK,
BSDS500,141012,Canny,321,481,0.006248,0.002669,,0.008917,0.0000,411.2906,79.9751,OK,
BSDS500,141012,Sobel,321,481,0.006248,0.002253,,0.008501,0.0000,1008.9212,197.3546,OK,
BSDS500,141012,LoG,321,481,0.006248,0.001287,,0.007535,0.0000,47.0000,6.5688,OK,
BSDS500,141012,ED,321,481,0.006248,0.005933,,0.012181,0.0000,255.0000,61.8140,OK,
BSDS500,141012,PC,321,481,0.006248,0.348225,,0.354474,0.0000,0.3485,0.0073,OK,
BSDS500,141048,GWi,321,481,0.006759,0.012973,,0.019732,0.0000,4.4550,0.6833,OK,
BSDS500,141048,GWi_odps,321,481,0.006759,0.024119,0.006454,0.037332,0.0000,4.4550,0.3089,OK,
BSDS500,141048,GWC,321,481,0.006759,0.026541,,0.033300,0.0674,5.3734,1.5554,OK,
BSDS500,141048,Canny,321,481,0.006759,0.002683,,0.009442,0.0000,407.7475,63.9008,OK,
BSDS500,141048,Sobel,321,481,0.006759,0.002238,,0.008997,0.0000,1083.6946,150.6942,OK,
BSDS500,141048,LoG,321,481,0.006759,0.001402,,0.008161,0.0000,49.0000,5.1517,OK,
BSDS500,141048,ED,321,481,0.006759,0.006031,,0.012790,0.0000,255.0000,61.8850,OK,
BSDS500,141048,PC,321,481,0.006759,0.354287,,0.361046,0.0000,0.4282,0.0113,OK,
BSDS500,145059,GWi,321,481,0.007095,0.012600,,0.019695,0.0000,4.4621,0.5413,OK,
BSDS500,145059,GWi_odps,321,481,0.007095,0.022494,0.006763,0.036352,0.0000,4.4621,0.2815,OK,
BSDS500,145059,GWC,321,481,0.007095,0.026807,,0.033902,0.0081,4.9904,1.4382,OK,
BSDS500,145059,Canny,321,481,0.007095,0.002875,,0.009970,0.0000,464.4308,62.4900,OK,
BSDS500,145059,Sobel,321,481,0.007095,0.002228,,0.009323,0.0000,1045.2330,109.5449,OK,
BSDS500,145059,LoG,321,481,0.007095,0.001271,,0.008366,0.0000,47.0000,4.5772,OK,
BSDS500,145059,ED,321,481,0.007095,0.004214,,0.011309,0.0000,255.0000,43.0789,OK,
BSDS500,145059,PC,321,481,0.007095,0.343643,,0.350738,0.0000,0.6111,0.0391,OK,
BSDS500,145079,GWi,321,481,0.006376,0.011466,,0.017842,0.0000,4.4330,0.5630,OK,
BSDS500,145079,GWi_odps,321,481,0.006376,0.020584,0.006037,0.032997,0.0000,4.4330,0.2621,OK,
BSDS500,145079,GWC,321,481,0.006376,0.024526,,0.030902,0.0278,5.3535,1.4487,OK,
BSDS500,145079,Canny,321,481,0.006376,0.002346,,0.008721,0.0000,359.5024,50.1634,OK,
BSDS500,145079,Sobel,321,481,0.006376,0.002109,,0.008485,0.0000,856.8710,123.5114,OK,
BSDS500,145079,LoG,321,481,0.006376,0.001157,,0.007532,0.0000,49.0000,4.0928,OK,
BSDS500,145079,ED,321,481,0.006376,0.005104,,0.011479,0.0000,255.0000,59.0196,OK,
BSDS500,145079,PC,321,481,0.006376,0.371644,,0.378019,0.0000,0.5371,0.0171,OK,
BSDS500,146074,GWi,321,481,0.006697,0.012175,,0.018872,0.0000,5.0319,0.5166,OK,
BSDS500,146074,GWi_odps,321,481,0.006697,0.020543,0.005884,0.033123,0.0000,5.0319,0.2722,OK,
BSDS500,146074,GWC,321,481,0.006697,0.025880,,0.032577,0.0138,6.6407,1.4619,OK,
BSDS500,146074,Canny,321,481,0.006697,0.003375,,0.010071,0.0000,471.1030,54.8357,OK,
BSDS500,146074,Sobel,321,481,0.006697,0.002532,,0.009229,0.0000,1057.6172,106.0993,OK,
BSDS500,146074,LoG,321,481,0.006697,0.001468,,0.008165,0.0000,49.0000,4.4465,OK,
BSDS500,146074,ED,321,481,0.006697,0.005031,,0.011727,0.0000,255.0000,42.4711,OK,
BSDS500,146074,PC,321,481,0.006697,0.346275,,0.352971,0.0000,0.6747,0.0369,OK,
BSDS500,147077,GWi,481,321,0.006215,0.011106,,0.017321,0.0000,4.8075,0.5384,OK,
BSDS500,147077,GWi_odps,481,321,0.006215,0.022755,0.006580,0.035550,0.0000,4.8075,0.2625,OK,
BSDS500,147077,GWC,481,321,0.006215,0.026890,,0.033104,0.0396,5.2247,1.4270,OK,
BSDS500,147077,Canny,481,321,0.006215,0.002874,,0.009089,0.0000,463.4005,57.4025,OK,
BSDS500,147077,Sobel,481,321,0.006215,0.002380,,0.008595,0.0000,1056.4441,115.3483,OK,
BSDS500,147077,LoG,481,321,0.006215,0.001293,,0.007508,0.0000,40.0000,4.3294,OK,
BSDS500,147077,ED,481,321,0.006215,0.005196,,0.011411,0.0000,255.0000,57.7958,OK,
BSDS500,147077,PC,481,321,0.006215,0.357212,,0.363427,0.0000,0.5551,0.0226,OK,
BSDS500,147080,GWi,321,481,0.006704,0.012195,,0.018899,0.0000,4.4292,0.5641,OK,
BSDS500,147080,GWi_odps,321,481,0.006704,0.019443,0.005982,0.032130,0.0000,4.4292,0.2936,OK,
BSDS500,147080,GWC,321,481,0.006704,0.024546,,0.031251,0.0124,6.3938,1.4577,OK,
BSDS500,147080,Canny,321,481,0.006704,0.002456,,0.009160,0.0000,474.3838,66.0836,OK,
BSDS500,147080,Sobel,321,481,0.006704,0.002139,,0.008844,0.0000,1031.1674,121.2558,OK,
BSDS500,147080,LoG,321,481,0.006704,0.001353,,0.008057,0.0000,55.0000,5.0478,OK,
BSDS500,147080,ED,321,481,0.006704,0.004167,,0.010872,0.0000,255.0000,50.6099,OK,
BSDS500,147080,PC,321,481,0.006704,0.333274,,0.339978,0.0000,0.6040,0.0314,OK,
BSDS500,15011,GWi,321,481,0.005958,0.010914,,0.016872,0.0000,4.2926,0.4455,OK,
BSDS500,15011,GWi_odps,321,481,0.005958,0.020133,0.005916,0.032008,0.0000,4.2926,0.2286,OK,
BSDS500,15011,GWC,321,481,0.005958,0.024649,,0.030607,0.0115,4.5801,1.3578,OK,
BSDS500,15011,Canny,321,481,0.005958,0.002268,,0.008226,0.0000,428.0654,49.9319,OK,
BSDS500,15011,Sobel,321,481,0.005958,0.002083,,0.008042,0.0000,931.3152,90.8980,OK,
BSDS500,15011,LoG,321,481,0.005958,0.001304,,0.007262,0.0000,46.0000,3.5787,OK,
BSDS500,15011,ED,321,481,0.005958,0.004194,,0.010152,0.0000,255.0000,49.0376,OK,
BSDS500,15011,PC,321,481,0.005958,0.322654,,0.328612,0.0000,0.5835,0.0333,OK,
BSDS500,15062,GWi,321,481,0.006202,0.011077,,0.017279,0.0000,4.2331,0.4547,OK,
BSDS500,15062,GWi_odps,321,481,0.006202,0.019242,0.006347,0.031791,0.0000,4.2331,0.2243,OK,
BSDS500,15062,GWC,321,481,0.006202,0.024826,,0.031029,0.0111,4.9613,1.3457,OK,
BSDS500,15062,Canny,321,481,0.006202,0.003076,,0.009278,0.0000,419.0107,47.6727,OK,
BSDS500,15062,Sobel,321,481,0.006202,0.002086,,0.008289,0.0000,989.0703,95.5925,OK,
BSDS500,15062,LoG,321,481,0.006202,0.001169,,0.007372,0.0000,52.0000,3.6017,OK,
BSDS500,15062,ED,321,481,0.006202,0.004313,,0.010515,0.0000,255.0000,53.1913,OK,
BSDS500,15062,PC,321,481,0.006202,0.334155,,0.340358,0.0000,0.6503,0.0256,OK,
BSDS500,156054,GWi,481,321,0.006196,0.011845,,0.018040,0.0000,4.4423,0.4821,OK,
BSDS500,156054,GWi_odps,481,321,0.006196,0.024195,0.006542,0.036933,0.0000,4.4423,0.2299,OK,
BSDS500,156054,GWC,481,321,0.006196,0.026259,,0.032455,0.0032,6.3878,1.3908,OK,
BSDS500,156054,Canny,481,321,0.006196,0.003060,,0.009256,0.0000,465.3987,52.1570,OK,
BSDS500,156054,Sobel,481,321,0.006196,0.002336,,0.008531,0.0000,1027.3889,103.3347,OK,
BSDS500,156054,LoG,481,321,0.006196,0.001293,,0.007489,0.0000,48.0000,3.9954,OK,
BSDS500,156054,ED,481,321,0.006196,0.005242,,0.011438,0.0000,255.0000,38.8014,OK,
BSDS500,156054,PC,481,321,0.006196,0.337150,,0.343346,0.0000,0.6035,0.0354,OK,
BSDS500,157032,GWi,321,481,0.006585,0.012384,,0.018970,0.0000,4.6490,0.3302,OK,
BSDS500,157032,GWi_odps,321,481,0.006585,0.023072,0.006468,0.036125,0.0000,4.6490,0.1736,OK,
BSDS500,157032,GWC,321,481,0.006585,0.027478,,0.034063,0.0000,5.1182,1.2854,OK,
BSDS500,157032,Canny,321,481,0.006585,0.002733,,0.009318,0.0000,469.5956,36.2309,OK,
BSDS500,157032,Sobel,321,481,0.006585,0.002321,,0.008906,0.0000,1043.5795,66.3471,OK,
BSDS500,157032,LoG,321,481,0.006585,0.001361,,0.007946,0.0000,43.0000,2.8590,OK,
BSDS500,157032,ED,321,481,0.006585,0.003463,,0.010048,0.0000,255.0000,29.5412,OK,
BSDS500,157032,PC,321,481,0.006585,0.345917,,0.352502,0.0000,0.7173,0.0394,OK,
BSDS500,157087,GWi,321,481,0.005918,0.012749,,0.018668,0.0000,4.3095,0.5290,OK,
BSDS500,157087,GWi_odps,321,481,0.005918,0.020834,0.006543,0.033295,0.0000,4.3095,0.2746,OK,
BSDS500,157087,GWC,321,481,0.005918,0.026799,,0.032718,0.0084,5.0393,1.5097,OK,
BSDS500,157087,Canny,321,481,0.005918,0.002409,,0.008327,0.0000,433.4467,58.0397,OK,
BSDS500,157087,Sobel,321,481,0.005918,0.002088,,0.008006,0.0000,952.8274,106.7728,OK,
BSDS500,157087,LoG,321,481,0.005918,0.001467,,0.007385,0.0000,49.0000,4.2195,OK,
BSDS500,157087,ED,321,481,0.005918,0.005203,,0.011122,0.0000,255.0000,50.5372,OK,
BSDS500,157087,PC,321,481,0.005918,0.336221,,0.342139,0.0000,0.5574,0.0311,OK,
BSDS500,159002,GWi,481,321,0.006126,0.011247,,0.017372,0.0000,4.0793,0.3793,OK,
BSDS500,159002,GWi_odps,481,321,0.006126,0.018576,0.006857,0.031559,0.0000,4.0793,0.1832,OK,
BSDS500,159002,GWC,481,321,0.006126,0.024729,,0.030855,0.0250,4.3364,1.2499,OK,
BSDS500,159002,Canny,481,321,0.006126,0.002358,,0.008484,0.0000,352.3634,47.2124,OK,
BSDS500,159002,Sobel,481,321,0.006126,0.002074,,0.008200,0.0000,777.7095,79.2983,OK,
BSDS500,159002,LoG,481,321,0.006126,0.001227,,0.007353,0.0000,40.0000,3.0047,OK,
BSDS500,159002,ED,481,321,0.006126,0.004329,,0.010455,0.0000,255.0000,43.3349,OK,
BSDS500,159002,PC,481,321,0.006126,0.364681,,0.370807,0.0000,0.5776,0.0339,OK,
BSDS500,159022,GWi,321,481,0.006143,0.011509,,0.017653,0.0000,4.8798,0.3749,OK,
BSDS500,159022,GWi_odps,321,481,0.006143,0.022331,0.006874,0.035348,0.0000,4.8798,0.1760,OK,
BSDS500,159022,GWC,321,481,0.006143,0.028000,,0.034143,0.0120,6.8072,1.3058,OK,
BSDS500,159022,Canny,321,481,0.006143,0.002779,,0.008923,0.0000,506.0632,38.0020,OK,
BSDS500,159022,Sobel,321,481,0.006143,0.002384,,0.008528,0.0000,1103.7074,78.4733,OK,
BSDS500,159022,LoG,321,481,0.006143,0.001421,,0.007565,0.0000,53.0000,2.7638,OK,
BSDS500,159022,ED,321,481,0.006143,0.004055,,0.010199,0.0000,255.0000,37.7113,OK,
BSDS500,159022,PC,321,481,0.006143,0.365939,,0.372083,0.0000,0.7177,0.0265,OK,
BSDS500,160006,GWi,321,481,0.007570,0.012520,,0.020091,0.0000,4.9300,0.4224,OK,
BSDS500,160006,GWi_odps,321,481,0.007570,0.023160,0.006560,0.037291,0.0000,4.9300,0.2009,OK,
BSDS500,160006,GWC,321,481,0.007570,0.027458,,0.035028,0.0000,5.6556,1.3422,OK,
BSDS500,160006,Canny,321,481,0.007570,0.002777,,0.010348,0.0000,469.7255,49.9249,OK,
BSDS500,160006,Sobel,321,481,0.007570,0.002273,,0.009843,0.0000,1041.9913,87.3638,OK,
BSDS500,160006,LoG,321,481,0.007570,0.001356,,0.008927,0.0000,53.0000,3.3428,OK,
BSDS500,160006,ED,321,481,0.007570,0.003986,,0.011557,0.0000,255.0000,35.1713,OK,
BSDS500,160006,PC,321,481,0.007570,0.349334,,0.356904,0.0000,0.6795,0.0417,OK,
BSDS500,16004,GWi,321,481,0.006615,0.012051,,0.018666,0.0000,4.5556,0.5197,OK,
BSDS500,16004,GWi_odps,321,481,0.006615,0.020397,0.006230,0.033242,0.0000,4.5556,0.2552,OK,
BSDS500,16004,GWC,321,481,0.006615,0.024661,,0.031276,0.0000,4.7820,1.4001,OK,
BSDS500,16004,Canny,321,481,0.006615,0.002441,,0.009057,0.0000,419.0012,69.4434,OK,
BSDS500,16004,Sobel,321,481,0.006615,0.001987,,0.008603,0.0000,948.0084,108.2425,OK,
BSDS500,16004,LoG,321,481,0.006615,0.001169,,0.007784,0.0000,43.0000,4.4111,OK,
BSDS500,16004,ED,321,481,0.006615,0.003804,,0.010420,0.0000,255.0000,43.3844,OK,
BSDS500,16004,PC,321,481,0.006615,0.329913,,0.336529,0.0000,0.5759,0.0425,OK,
BSDS500,160067,GWi,321,481,0.005984,0.011135,,0.017119,0.0000,4.7789,0.5558,OK,
BSDS500,160067,GWi_odps,321,481,0.005984,0.019566,0.005656,0.031206,0.0000,4.7789,0.2776,OK,
BSDS500,160067,GWC,321,481,0.005984,0.023899,,0.029883,0.0000,5.8312,1.4742,OK,
BSDS500,160067,Canny,321,481,0.005984,0.002371,,0.008354,0.0000,485.7263,68.5695,OK,
BSDS500,160067,Sobel,321,481,0.005984,0.001963,,0.007947,0.0000,1073.5707,115.0671,OK,
BSDS500,160067,LoG,321,481,0.005984,0.001194,,0.007177,0.0000,50.0000,4.9695,OK,
BSDS500,160067,ED,321,481,0.005984,0.003648,,0.009631,0.0000,255.0000,42.0731,OK,
BSDS500,160067,PC,321,481,0.005984,0.322468,,0.328452,0.0000,0.6444,0.0437,OK,
BSDS500,16068,GWi,321,481,0.006634,0.012144,,0.018777,0.0000,5.3206,0.8890,OK,
BSDS500,16068,GWi_odps,321,481,0.006634,0.022652,0.006550,0.035835,0.0000,5.3206,0.4403,OK,
BSDS500,16068,GWC,321,481,0.006634,0.025832,,0.032466,0.0000,6.5412,1.7895,OK,
BSDS500,16068,Canny,321,481,0.006634,0.002571,,0.009204,0.0000,451.9934,98.1478,OK,
BSDS500,16068,Sobel,321,481,0.006634,0.002163,,0.008796,0.0000,1041.7034,188.6005,OK,
BSDS500,16068,LoG,321,481,0.006634,0.001210,,0.007844,0.0000,51.0000,7.6332,OK,
BSDS500,16068,ED,321,481,0.006634,0.004677,,0.011311,0.0000,255.0000,56.3408,OK,
BSDS500,16068,PC,321,481,0.006634,0.349211,,0.355844,0.0000,0.3987,0.0186,OK,
BSDS500,161045,GWi,321,481,0.006552,0.011301,,0.017852,0.0000,4.7900,0.6213,OK,
BSDS500,161045,GWi_odps,321,481,0.006552,0.021415,0.006234,0.034201,0.0000,4.7900,0.2928,OK,
BSDS500,161045,GWC,321,481,0.006552,0.025068,,0.031620,0.0082,6.2686,1.5555,OK,
BSDS500,161045,Canny,321,481,0.006552,0.002340,,0.008892,0.0000,485.4730,56.3595,OK,
BSDS500,161045,Sobel,321,481,0.006552,0.002076,,0.008628,0.0000,1088.3501,136.1728,OK,
BSDS500,161045,LoG,321,481,0.006552,0.001442,,0.007994,0.0000,59.0000,4.6836,OK,
BSDS500,161045,ED,321,481,0.006552,0.004255,,0.010807,0.0000,255.0000,43.8122,OK,
BSDS500,161045,PC,321,481,0.006552,0.333175,,0.339727,0.0000,0.6428,0.0342,OK,
BSDS500,163004,GWi,481,321,0.006509,0.012236,,0.018745,0.0000,4.1756,0.4168,OK,
BSDS500,163004,GWi_odps,481,321,0.006509,0.020172,0.006614,0.033295,0.0000,4.1756,0.1992,OK,
BSDS500,163004,GWC,481,321,0.006509,0.024181,,0.030690,0.0000,4.4136,1.3083,OK,
BSDS500,163004,Canny,481,321,0.006509,0.002545,,0.009054,0.0000,365.8743,51.1963,OK,
BSDS500,163004,Sobel,481,321,0.006509,0.002120,,0.008629,0.0000,783.6249,89.7073,OK,
BSDS500,163004,LoG,481,321,0.006509,0.001128,,0.007637,0.0000,36.0000,3.4290,OK,
BSDS500,163004,ED,481,321,0.006509,0.004620,,0.011129,0.0000,255.0000,50.7569,OK,
BSDS500,163004,PC,481,321,0.006509,0.329716,,0.336225,0.0000,0.5442,0.0311,OK,
BSDS500,163096,GWi,481,321,0.006178,0.010800,,0.016978,0.0000,4.2964,0.6665,OK,
BSDS500,163096,GWi_odps,481,321,0.006178,0.019097,0.006003,0.031278,0.0000,4.2964,0.3238,OK,
BSDS500,163096,GWC,481,321,0.006178,0.023957,,0.030135,0.0454,5.5595,1.5630,OK,
BSDS500,163096,Canny,481,321,0.006178,0.003046,,0.009224,0.0000,422.7339,69.3477,OK,
BSDS500,163096,Sobel,481,321,0.006178,0.002039,,0.008217,0.0000,939.0729,142.3863,OK,
BSDS500,163096,LoG,481,321,0.006178,0.001114,,0.007292,0.0000,48.0000,5.1944,OK,
BSDS500,163096,ED,481,321,0.006178,0.004432,,0.010610,0.0000,255.0000,55.7545,OK,
BSDS500,163096,PC,481,321,0.006178,0.327298,,0.333476,0.0000,0.5133,0.0216,OK,
BSDS500,164046,GWi,481,321,0.005937,0.010981,,0.016918,0.0000,4.2605,0.6204,OK,
BSDS500,164046,GWi_odps,481,321,0.005937,0.020354,0.006216,0.032507,0.0000,4.2605,0.2946,OK,
BSDS500,164046,GWC,481,321,0.005937,0.023975,,0.029912,0.0000,4.5136,1.4949,OK,
BSDS500,164046,Canny,481,321,0.005937,0.002364,,0.008301,0.0000,456.5085,67.6059,OK,
BSDS500,164046,Sobel,481,321,0.005937,0.001994,,0.007931,0.0000,944.9656,136.4189,OK,
BSDS500,164046,LoG,481,321,0.005937,0.001111,,0.007048,0.0000,46.0000,4.9581,OK,
BSDS500,164046,ED,481,321,0.005937,0.005203,,0.011140,0.0000,255.0000,60.4118,OK,
BSDS500,164046,PC,481,321,0.005937,0.321914,,0.327851,0.0000,0.5005,0.0220,OK,
BSDS500,168084,GWi,321,481,0.005870,0.010883,,0.016753,0.0000,4.5576,0.3277,OK,
BSDS500,168084,GWi_odps,321,481,0.005870,0.020416,0.005857,0.032143,0.0000,4.5576,0.1551,OK,
BSDS500,168084,GWC,321,481,0.005870,0.024185,,0.030056,0.0000,4.9737,1.2392,OK,
BSDS500,168084,Canny,321,481,0.005870,0.002466,,0.008337,0.0000,470.0319,44.1921,OK,
BSDS500,168084,Sobel,321,481,0.005870,0.002166,,0.008036,0.0000,1031.7218,68.0339,OK,
BSDS500,168084,LoG,321,481,0.005870,0.001180,,0.007050,0.0000,48.0000,2.6801,OK,
BSDS500,168084,ED,321,481,0.005870,0.003295,,0.009165,0.0000,255.0000,34.8112,OK,
BSDS500,168084,PC,321,481,0.005870,0.319411,,0.325281,0.0000,0.6630,0.0378,OK,
BSDS500,17067,GWi,481,321,0.006025,0.011178,,0.017203,0.0000,4.1912,0.5873,OK,
BSDS500,17067,GWi_odps,481,321,0.006025,0.020459,0.005799,0.032283,0.0000,4.1912,0.2815,OK,
BSDS500,17067,GWC,481,321,0.006025,0.023544,,0.029569,0.0149,4.8349,1.4783,OK,
BSDS500,17067,Canny,481,321,0.006025,0.002383,,0.008408,0.0000,340.3087,53.8561,OK,
BSDS500,17067,Sobel,481,321,0.006025,0.001975,,0.007999,0.0000,891.1622,127.3043,OK,
BSDS500,17067,LoG,481,321,0.006025,0.001158,,0.007183,0.0000,48.0000,4.2633,OK,
BSDS500,17067,ED,481,321,0.006025,0.004394,,0.010419,0.0000,255.0000,55.7743,OK,
BSDS500,17067,PC,481,321,0.006025,0.321333,,0.327358,0.0000,0.4866,0.0185,OK,
BSDS500,175083,GWi,321,481,0.006281,0.011049,,0.017331,0.0000,4.7620,0.8134,OK,
BSDS500,175083,GWi_odps,321,481,0.006281,0.019781,0.005870,0.031931,0.0000,4.7620,0.3961,OK,
BSDS500,175083,GWC,321,481,0.006281,0.023924,,0.030205,0.0078,5.9790,1.6827,OK,
BSDS500,175083,Canny,321,481,0.006281,0.002418,,0.008699,0.0000,475.2978,87.4022,OK,
BSDS500,175083,Sobel,321,481,0.006281,0.001992,,0.008273,0.0000,1050.9614,174.4947,OK,
BSDS500,175083,LoG,321,481,0.006281,0.001208,,0.007490,0.0000,59.0000,6.6600,OK,
BSDS500,175083,ED,321,481,0.006281,0.004929,,0.011210,0.0000,255.0000,58.4861,OK,
BSDS500,175083,PC,321,481,0.006281,0.319829,,0.326110,0.0000,0.4298,0.0212,OK,
BSDS500,176051,GWi,321,481,0.006032,0.010885,,0.016917,0.0000,4.4948,0.3356,OK,
BSDS500,176051,GWi_odps,321,481,0.006032,0.020074,0.005932,0.032038,0.0000,4.4948,0.1684,OK,
BSDS500,176051,GWC,321,481,0.006032,0.026725,,0.032757,0.0000,5.1076,1.2734,OK,
BSDS500,176051,Canny,321,481,0.006032,0.002412,,0.008444,0.0000,434.3017,41.2473,OK,
BSDS500,176051,Sobel,321,481,0.006032,0.002033,,0.008066,0.0000,995.3542,69.0468,OK,
BSDS500,176051,LoG,321,481,0.006032,0.001171,,0.007203,0.0000,44.0000,3.0351,OK,
